class,tweet
0,"['rt', 'well', 'sure', 'heck', 'know', 'read', ""i'm"", 'reading', 'trash', 'right', 'almost', 'everything', ""i've"", 'heard', 'web']"
1,"['rt', 'black', 'girls', 'never', 'guess', 'cause', 'call', 'hoes', 'sell', ""drug's"", 'shoot', 'niggas', 'well']"
0,"['rt', 'world', 'cup', 'teams', 'jihadis', 'rooting']"
0,"['rt', ""china's"", 'bird', 'flu', 'outbreak', '3', 'good', 'signs', '3', 'bad', 'signs', '3', 'bad', 'signs']"
0,"['rt', 'lot', 'tweets', 'media', 'tonight', 'election', 'night', 'food', 'record', 'cheese', 'crackers']"
0,"['rt', 'last', 'thought', 'bed', '92', 'mock', 'election', '3rd', 'grade', 'voted', 'perot', 'maybe', 'related', 'rea']"
0,"['rt', 'charlie', 'wearing', 'tread', 'flag', 'pin', 'every', 'dem', 'show', 'congress', '2015', 'wearing']"
0,"['rt', 'get', 'cold', 'beer', 'hand', ""ain't"", 'mistakin', ""can't"", 'hide', 'redneck', 'side']"
0,"['rt', 'even', 'shorter', 'charlie', 'sheen', 'move', 'mel', 'gibson']"
1,"['rt', 'stupid', 'redneck', 'animal', 'husbandry', 'mean', 'get', 'hitched', 'blue', 'tick', 'hound', 'misty']"
0,"['rt', 'east', 'coast', ""there's"", 'colored', 'hair', 'everywhere', 'must', 'sweetest', 'wave', 'ever']"
0,"['rt', 'chinese', 'social', 'media', 'feed', 'total', 'hysteria', 'onset', 'bird', 'flu', 'recent', 'dead', 'pigs', 'river', '#shang']"
0,"['rt', ""let's"", 'go', 'yankees']"
0,"['rt', 'gov', 'rick', 'scott', 'refuses', 'debate', 'charlie', 'crist', 'small', 'fan']"
0,"['rt', 'new', 'avi', 'thanks', 'b', 'oreo']"
1,"['rt', 'way', 'niggah', 'flinched', 'movie', '#priceless']"
0,"['rt', 'feeling', 'crisp', 'fall', 'wind', 'spinning', 'around', 'watching', 'colorful', 'leaves', 'fall', 'like', 'rainbow', 'colored', 'raindrops', 'slowly']"
0,"['rt', 'chest', 'tattoos', 'females', 'trash']"
0,"['rt', ""who's"", 'blame', 'yankees', 'underperformance', 'year', 'umps', 'management', 'ebola', 'outbreak', 'bout', 'player']"
1,"['rt', 'fucking', 'queer']"
0,"['rt', 'trash', 'generation']"
0,"['rt', 'thinkpieces', 'kids', 'call', 'trash', 'garbage', 'days']"
0,"['rt', 'tdd', 'pov', 'linux', 'mock', 'kernel', 'gnu', 'hurd', 'system']"
0,"['rt', 'gonna', 'trash', 'talk', 'piercings', 'say', 'front', 'best', 'friends', '_Ÿ˜‚', '_Ÿ˜‚', '_Ÿ˜‚']"
0,"['rt', 'got', 'baseball', 'well', 'couple', 'days', 'till', 'legends', 'retired', '#core4', '#yankees']"
1,"['rt', 'commence', 'carpet', 'bombing', '#iraq', 'soldiers', 'video', 'executed', 'jihadis', '#tunis']"
1,"[""rt'in"", 'shit', 'pussy', 'joke', 'end', 'like', 'rest', 'show', 'chicken', 'shit', 'mother', 'fucker']"
0,"['rt', 'thank', 'captain', ""it'll"", 'never', '#jeter', '2']"
0,"['rams', 'lakers', 'whole', 'trash', 'rt', 'jordan', 'hill', 'trash', 'play', 'davis', 'randle']"
1,"['raunchy', 'ass', 'hoe']"
0,"['ravioli', 'stuffed', 'wit', 'lobster', 'nd', 'nice', 'stuffed', 'clam', '#eating', 'betterthanamobster']"
0,"['alexander', 'skarsgard', 'roommate', 'declared', ""he's"", 'sexy', 'albino', 'lizard', 'dont', 'know', ""that's"", 'sexy', 'kinda']"
0,"['reaaallly', 'wish', 'milk', 'oreos', 'lol']"
0,"['ready', 'go', 'get', 'fried', 'oreos']"
0,"['real', 'basketball', 'players', 'get', 'disappointed', 'throw', 'something', 'trash', 'miss']"
0,"['real', 'talk', 'byes', 'nothin', 'whole', 'nfc', 'south', 'glad', 'bag', 'trash', 'year', 'none', 'teams', 'chance', 'making', 'playoffs']"
0,"['really', 'craving', 'arroz', 'con', 'pollo', 'habichuelas', 'right']"
0,"['really', 'tempted', 'let', 'redneck', 'side', 'drink', 'lot', 'beer', 'sing', 'country', 'karaoke']"
0,"['reaper', 'drones', 'pinpoint', 'jihadi', 'john', 'via']"
0,"['regular', 'joes', 'rockin', 'tha', 'boat', ""that's"", 'us', 'redneck', 'yacht', 'clubbb', 'â˜€', '_Ÿ_¶']"
0,"['remember', 'fear', 'guide', 'cripple']"
0,"['republicans', 'racist', 'america', 'racist', 'democrats', 'play', 'token', 'negro', 'card']"
0,"['rescue', 'elephant', 'calf', 'â€˜', 'nunai', 'looking', 'fuzzy', 'international', 'fund', 'animal', 'welfare', 'rehabilitati']"
0,"['rev', 'charlie', 'rangel', 'unions', 'stand', 'spiritual', 'damn', 'things', 'like', 'inflatable', 'rats']"
0,"['review', 'yanks', 'coming', 'military', 'history', 'united', 'states', 'world', 'war', 'via']"
0,"['rewrite', 'tinker', 'official', 'language', 'regarding', 'same-sex', 'relationships', 'divorce', 'remarriage', 'etc', 'nothing', 'set', 'stone']"
1,"['roman', 'catholics', 'us', 'trash', 'give', 'catholics', 'europe', 'bad', 'name']"
0,"['rose', 'colored', 'glasses', 'guys', '#wvnextin6']"
0,"['roseanne', 'really', 'bums', 'show', 'woman', 'note', 'time', 'chug', 'zzzquil']"
1,"['roses', 'red', 'orchids', 'bigger', 'donts', 'tell', 'yo', 'daddy', 'fuckin', 'nigger', '#vddie']"
0,"['rotherdam', '#rapejihad', 'coverup', 'young', 'girls', 'sacrificed', 'altar', 'political', 'correctness', 'favor', 'pf', 'paki', 'pedo', 'gangs']"
0,"['ruby', 'ugly', '#bunga', 'bunga']"
0,"['rudy', 'throws', 'fastballs', 'near', 'charlie', 'chin', 'sweat', 'crist', 'ducking', 'giuliani', 'campaign', 'politics', 'florida', 'dog']"
0,"['russel', 'martin', 'miserable', 'season', 'quietly', 'good', 'september', '#yankees', '#bluejays', '#mlb']"
1,"['favorite', 'nigger', 'work', 'plantation', 'remember', 'next', 'time', 'ask', 'watermelon', 'dont', 'steal']"
0,"['mom', 'came', 'home', 'tacos', 'brownies', 'â˜º', 'ï¸è', '_Ÿ˜‹']"
1,"['sir', 'please', 'go', 'text', 'mexican', 'bitch', ""i'm"", 'finna', 'deal', 'witcho', 'childish', 'ass', '_Ÿ˜‚']"
0,"['snl', 'mocks', 'entire', 'obama', 'tenure', 'ebola', 'skit', 'hot', 'air']"
0,"['somebody', 'please', 'bring', 'hotel', 'room', 'hire', 'something', 'real', 'work', 'hard', 'somebody', 'throwing', 'trash', '#iwantout']"
1,"['stfu', 'boris', 'fagjo', 'rt', 'cause', 'faggot', 'makes', 'sense', 'right', 'rt', 'bran', 'prolly', 'real', 'nurturing', 'lol']"
0,"['saltine', 'crackers', 'dinner', 'lol', 'sad', 'lyfe']"
1,"['reason', 'u', 'look', 'like', 'anthony', 'davis', 'eyebrows', 'fuck', 'niggers', 'act', 'different', 'girls', 'around']"
0,"['sapete', 'che', 'vi', 'odio', 'ho', 'finito']"
0,"['saw', '5', 'pick', 'dime', 'floor', 'toes', 'apparently', 'monkey', 'toes', 'gene', 'strong', 'one']"
0,"['saw', 'brownies', 'kitchen', 'counter', 'bit', 'one', 'immediately', 'surge', 'pain', 'spice', 'hit', 'tongue', 'chili', 'flakes', 'eff', 'brian']"
1,"['scandal', 'negro', 'bed', ""wench's"", 'fairy-tale', 'propaganda', 'via', 'must', 'see', 'hebrew', 'daughters', 'zion']"
0,"['school', 'schoo', 'scho', 'sch', 'sc', 'st', 'sta', 'stay', 'stay', 'h', 'stay', 'ho', 'stay', 'hom', 'stay', 'home']"
0,"['scott', 'brooks', 'finds', 'new', 'ways', 'flip', 'bird', 'game', 'know', 'right', 'move', '#idontcare', '#kdstreak', '#imsad']"
1,"['seattle', 'mayoral', 'election', 'year', 'choice', 'bunch', 'women', 'non-whites', 'faggots', 'fag', 'lovers']"
0,"['sebastian', 'high', 'cat', 'nip', 'rn']"
0,"['see', 'ride', 'sunset', 'colored', 'tv', 'screen', '#tnt', '#acdc']"
0,"['see', 'jumbotron', 'jig']"
1,"['see', 'fine', 'line', 'killing', '#faggots', 'change', 'source', 'creation', '#stupid', 'people', '#overbreeding', '#period']"
0,"['seeing', 'another', 'baseball', 'team', 'makes', 'wanna', 'book', 'trip', 'right']"
1,"['seeing', 'ugly', 'bitches', 'get', 'pregnant', ""let's"", 'know', 'nigga', 'swill', 'fuck', 'anything', 'pussy', 'alcohol', 'longer', 'excuse', 'pressed']"
1,"['seem', 'like', 'da', 'colored', 'folk', 'gettin', 'da', 'way', 'lately', 'sayin']"
0,"['selling', 'ex', 'lax', 'brownies', 'front', 'meijer', 'pregnant', 'women', '#gooddeed']"
1,"['senator', 'anchor', 'baby', 'go', 'back', 'came', '#natural', '#born', '#canadian']"
0,"['sent', 'ideas', 'voem', 'seem', 'wanna', 'hold', 'testing', 'drills', 'nice', 'weather', 'need', 'run', 'mock', 'incidents', 'bad', 'weather', 'night']"
0,"['serious', 'question', 'many', 'country', 'songs', 'mention', 'honkey', 'tonk']"
0,"['seriously', 'reading', 'thriller', 'like', 'books', 'spook', 'horror', 'movies', '#bookgeek']"
0,"['sewing', 'also', 'requirement', '#isis', 'jihadi', 'girl', 'keep', ""men's"", 'clothes', 'presentable', '#isisfeminism']"
0,"['shades', 'eric', ""chavez's"", 'past', 'gold', 'glove', '#yankees', '#oakland']"
0,"['may', 'dumb', 'stump', 'even', 'sarah', 'mocks', 'obama']"
1,"['got', 'every', 'niggah', 'lookin', 'like', 'dam']"
0,"['zebra', 'tights', 'take', 'home', 'bag', 'mom', '_Ÿ˜ç']"
0,"['sounded', 'like', 'bird', 'crowing']"
0,"['trash', 'tho']"
0,"['unfollowed', 'said', 'cried', 'watching', 'dawn', 'apes', 'lmaooo']"
0,"['definitely', 'kardashian', 'bird', 'rt']"
0,"['mad', 'cuz', 'big', 'toe', 'looks', 'like', 'angry', 'bird', 'haha']"
0,"['sheehey', 'back', 'door', 'cuts', 'still', 'go', 'un', 'guarded', '#iu', '#hoosierhoops', '#hoosiers']"
1,"['sheeple', 'like', '_Ÿ‘‰', 'oh', 'racist', 'sexist', 'teabaggers', 'elected', 'two', 'old', 'white', 'men']"
1,"['shoot', 'nigga', 'shorty', 'bitch']"
0,"['short', 'answer', 'yes', '~', 'sage', 'grouse', 'rebellion', 'obama', 'use', 'two', 'small', 'birds', 'limit', 'oil', 'drilling', 'west']"
0,"['#oscar', 'go', '#computer', 'turned', 'ape', '#computerscience', 'major', '#movie']"
0,"['worried', 'lady', 'behind', 'building', 'talking', 'crow']"
0,"['take', 'nap', 'though', 'kill', 'mocking', 'bird', 'nah']"
0,"['shut', 'birds', 'bed', 'time']"
1,"['shut', 'faggot']"
0,"['shy', 'girls']"
0,"['shy', 'singer', 'surprises', 'melts', 'simons', 'heart', 'damn', 'beautiful', 'almost', 'cried']"
0,"['shylock', 'wongs', '3', 'incidents', 'democrat', 'bigotry', '3', 'weeks', 'media', 'mum', 'via']"
0,"['shylock', 'wongs', '3', 'incidents', 'democrat', 'bigotry', '3', 'weeks', 'media', 'mum', 'via']"
1,"['sick', 'coon', 'antics', 'rt', 'accuracy', 'rt', 'henny', 'water', '_Ÿ’€', '_Ÿ’€', '_Ÿ’€']"
0,"['sierra', 'almost', 'got', 'caught', 'ole', 'hick', '_Ÿ˜‚', '_Ÿ˜‚', '_Ÿ˜‚']"
0,"['sighs', 'relief', 'beijing', 'guoan', 'fans', ""#china's"", 'govt', 'club', 'nips', 'japanese', 'rival', '2-1', 'tense', 'match', '#football']"
0,"['sinai', 'jihadi', 'group', 'beheads', '3', 'accused', 'spies', 'jews', 'via']"
0,"['sitting', 'alone', 'watching', 'white', 'chicks', 'pants', 'fuzzy', 'blankets', 'tea', '|', '|', 'turn']"
1,"['sitting', 'bar', 'work', 'watching', 'walking', 'dead', 'fucking', 'wetbacks', 'decide', 'come', 'turn', 'spic', 'music', 'jesus', 'christ']"
0,"['sitting', 'deck', 'enjoying', '#stoneipa', 'watching', 'smelling', 'neighbors', 'burn', 'trash', '#missouri']"
0,"['sitting', 'deck', 'enjoying', '#stoneipa', 'watching', 'smelling', 'neighbors', 'burn', 'trash', '#missouri']"
0,"['sixten', 'shoved', 'like', '8', 'oreos', 'throat']"
0,"['skippy', 'kats', '#fezbandname']"
0,"['slack', 'jawed', 'yokel', 'husband']"
1,"['smh', 'hate', 'hoe']"
1,"['smh', 'queer']"
1,"['smh', 'u', 'niggers', 'ur', 'music', 'knowledge']"
0,"['smuggled', 'letter', 'gaza', 'tunnel', 'digger', 'details', 'suffering', 'hamas', 'rule', 'via']"
1,"['decided', 'drive', 'good', 'walmart', 'colored', 'folks', 'go', 'bc', 'food']"
0,"[""i'm"", '#tedgibson', 'ted', 'getting', 'hair', 'colored', 'right', 'beside', 'heeey']"
0,"[""i've"", 'pretty', 'paranoid', 'cooling', 'weather', 'bringing', 'abundance', 'birds', 'austin', 'nyc', 'philadelphia']"
0,"['politico', 'says', 'rney', 'win', 'goes', 'gallup', 'thing', 'lmao', '#teabaggers', '#morningjoe']"
0,"['cracker', 'playing', 'guitar', 'thank', 'saturday', 'night']"
0,"['bought', 'condoms', 'party', 'rite', 'aid', 'lady', 'gave', 'dirty', 'look', 'came', 'back', 'bought', 'trash', 'bags', '#imagineherface']"
0,"[""let's"", 'see', 'look', 'like', 'without', '10', 'filters', 'colored', 'contact', 'lenses', 'followers', 'dying', 'know']"
1,"['many', 'bitches', 'one', 'sentence', '#fixitjesus']"
1,"['many', 'hoes', 'whipped', 'would', 'thought', 'still', 'slavery']"
0,"['many', 'weird', 'people', 'ghetto', 'time']"
0,"['much', '#ucla', 'team', 'beat', 'trash']"
0,"['much', 'going', 'hypocrisy', 'sit', 'well', 'redneck', 'family', 'central', 'illinois', 'black', 'bieber']"
0,"['daughter', 'seen', 'charlie', 'villanueva', 'questions', '1,000', '_Ÿ˜‚', '_Ÿ˜‚', '_Ÿ˜‚']"
0,"['light', 'door', 'closed', 'mom', 'walks', 'turn', 'lights', 'tells', 'take', 'trash', 'morning', 'walked', 'light']"
1,"['niggers', 'really', 'believe', 'phelps', 'smokin', 'regular', 'huh', 'tell', ""i'll"", 'log', 'night']"
0,"['trill', 'trash', 'cus', 'asap', 'said', '_Ÿ˜•', 'ok']"
0,"['real', 'unreal', 'lol', '#yankees', '#worldseries', '#27andcounting', '#mlb', '#mlbtheshow12']"
0,"['even', 'two', 'full', 'games', 'season', 'fairweather', 'whining', 'already', 'full', 'effect', '#yankees']"
0,"['want', 'see', 'true', 'life', 'story', 'american', 'heroes', 'bizzy', 'lazy', 'krayzie', 'wish', 'wanna', 'watch', 'hillbillies', 'shoot', 'pumpkins']"
0,"['get', 'something', 'closely', 'approximating', 'full', 'bird', 'paradise', 'yoga', 'pose', 'time', 'make', 'ragdoll', 'cosplay']"
0,"['flappy', 'bird', 'game']"
1,"['soetoro', 'obama', 'moving', 'country', '#forward', 'w', 'vision', 'vision', 'downsize', 'oppressive', 'country', 'get', 'even', 'w', 'whitey', '#war']"
0,"['douche', 'cubs', 'redneck', 'cubs', 'fan', 'freaked', 'asking', 'bites', 'bloody', 'berk', ""he's"", 'like']"
0,"['jihadi', 'posted', 'bio', '#isis', 'boss', 'mr', 'awad', 'excellent', 'sociological', 'info', ""can't"", 'thank', 'enough', 'gift']"
0,"['oval', 'pink', 'blue', 'yellow']"
0,"['black', 'people', 'live', 'entirely', 'different', 'world', 'everything', 'peaches', 'cream', 'apparently', 'take', 'rose', 'colored', 'glasses']"
1,"['lying', 'ass', 'hoes', 'lol']"
1,"['niggas', 'save', 'hoes']"
1,"['hood', 'negros', 'deserve', 'bail', 'money', 'way', 'visiting', 'jail']"
1,"['somebody', 'couldve', 'like', 'aye', 'man', 'dropped', 'money', 'nooo', 'fucking', 'broke', 'faggots', 'selfish', 'bastards', 'hate', 'yall']"
1,"['somebody', 'please', 'choke', 'fucking', 'retard', 'keeps', 'yelling', 'mashed', 'potatoes', 'tool', '#pgachampionship']"
0,"['someone', 'household', 'wants', 'die', 'get', 'excited', 'enjoy', 'couple', 'oreos', 'someone', 'left', 'one', 'one', 'friggin', 'oreo', '_Ÿ˜¡', '_Ÿ˜_', '_Ÿ˜ ', '_Ÿ”ª', '_Ÿ”«']"
0,"['someone', 'come', 'take', 'brownies', 'away', 'eat', 'whole', 'pan']"
0,"['someone', 'please', 'bring', 'goldfish', 'crackers']"
0,"['someone', 'probably', 'told', '6', 'god', 'trash']"
0,"['someone', 'explain', 'blake', 'griffin', 'talking', 'trash', 'opposing', '3rd', 'string', 'unbecoming', 'even', 'amongst', 'clippers']"
1,"['someone', 'shut', 'beaner', 'please']"
0,"['someone', 'tell', 'dreads', 'part', 'uniform', ""i'd"", 'pull', 'hair', 'trash', 'talking', 'cut', 'doodoo', 'braids']"
0,"['someone', 'tell', 'royals', 'stay', 'home', 'trash', '_Ÿ˜©']"
0,"[""someone's"", 'mother', 'called', 'handsome', 'buff', 'yellow', 'thang', 'last', 'night', 'ego', 'temporarily', 'elevated', 'dying', 'lol']"
0,"['sometimes', 'wish', 'cute', 'pet', 'monkey', 'remember', 'would', 'probably', 'defecate', 'everywhere', 'beat', 'destroy', 'house']"
0,"['sometimes', 'even', 'gotta', 'tell', 'hoes', 'grow', 'smh']"
1,"['sonnen', 'faggot']"
1,"['soon', 'fuck', 'backtrack', ""can't"", 'wait', 'fuck', 'faggots']"
0,"['sooo', 'first', 'aid', 'cpr', 'certification', 'came', 'handy', 'tonight', 'glad', 'lose', 'monkey']"
0,"['sore', 'loser', 'charlie', 'crist', 'give', 'concession', 'speech', 'calls', 'recount', '#tcot', '#pjnet']"
0,"['sorry', 'sam', 'went', 'rt', 'wes', 'durham', 'woody', 'durham', 'son', 'tar', 'baby', 'pack', 'game']"
0,"['sorry', 'fellow', 'negros']"
1,"['sorry', 'fo', 'da', 'rant', 'make', 'mad', 'ashamed', 'colored', 'wish', 'white', ""y'all"", 'would', 'like']"
0,"['sources', 'say', 'charlie', 'crist', 'phone', 'rick', 'scott', 'type', 'concede']"
1,"['southwest', 'airlines', 'like', 'driving', 'mini', 'van', 'white', 'trash', 'cousins', 'love', 'huff', 'paint', 'thinner', 'working']"
0,"['space', 'brownies', '_Ÿ‘_']"
0,"['speaking', 'ford', 'garland', 'need', 'get', 'sub', 'job', 'application', 'lol', 'killin', '2', 'birds', 'one', 'stone', '#merica']"
0,"['special', 'thanks', 'tina', 'charlie', 'staff', 'waverly', 'hills', 'thanks', 'everyone', 'dedicated', 'time', 'make']"
1,"['spending', 'money', 'hoes', 'nigga', 'aint', 'fuck', 'shit', 'âù—', 'ï¸è']"
1,"['spics', 'half', 'breed', 'trash', 'filthy', 'native', 'allowed', 'speak', 'european']"
0,"['stafford', 'trash', 'without', 'megatron', '#fantasyfootballproblems']"
1,"['stay', 'home', 'bitch', 'fuck', 'u']"
0,"['stay', 'warm', 'âù„', 'ï¸è', '_ŸŒ€', '#beanies', '#sweaterweather', '#booty4ever']"
0,"['stayin', 'late', 'watch', '#ichiro', '#yankees']"
0,"['step', 'take', 'oppurtunity', '#freshfaces', '#iubb', '#hoosiers']"
0,"['stephan', 'smith', 'saying', 'jay', 'cutlers', 'mvp', 'candidate', 'straight', 'retarded']"
1,"['still', 'really', 'confused', '#humplayproblems', 'think', 'lucricus', 'fag', 'dagger']"
1,"['stoni', 'fuckin', 'queer']"
0,"['stop', 'smokin', 'bathsalt', 'charlie', 'brown', '#rejectedpeanutsspecials']"
0,"['stop', ""rt'ing"", 'celtics', 'trash', 'please']"
1,"['stu', 'rape', 'faced', 'faggot', 'man', ""i'm"", 'sick', 'nigga']"
1,"['stuck', 'serious', 'bitches', 'possibly', 'worst', 'type', 'girls', 'ever']"
0,"['study', 'center', 'biological', 'diversity', 'called', 'taxpayer', 'funded', 'ivanpah', 'mega-trap', 'kill', '28,000', 'birds', 'year']"
1,"['stupid', 'teabagger', 'restaurant', 'making', 'customers', 'pay', 'minimum', 'wage', 'fee']"
1,"['stupid', 'white', 'people', 'making', 'posts', 'relevant', 'life', '#stupid', '#cousintoucher', '#honkie', '#whitetrash', '#blonde']"
1,"['subtweet', 'one', 'time', 'dirty', 'chink', 'whore']"
0,"['trash', 'episode', 'walking', 'dead', 'tonight']"
0,"['suddenlink', 'trash', ""y'all"", 'know', 'important', 'bubble', 'guppies', 'day']"
0,"[""sunday's"", 'day', 'chug', 'everyone', 'else', 'around', 'obsessing', 'fave', 'football', 'team', 'fantasy', 'league']"
0,"['supporters', 'officer', 'darren', 'wilson', 'rally', 'st', 'louis', '#ferguson', '#kkk', '#tcot', '#tpot', '#teabaggers', '#teaparty']"
0,"['surprise', 'surprise', 'tsa', 'trashes', 'brandon', ""darby's"", 'border', 'patrol', 'sources']"
0,"['surrender', 'divinity', 'conquerors', 'apocalypse', 'via', 'oriental', 'black', 'metal', 'hell']"
0,"['swap', 'meet', 'bound', '#beaner']"
0,"['sweet', 'jesus', '#morningjoe', 'going', 'split', 'screen', 'rep', 'james', 'clyburn', 'charlie', 'daniels', 'time', '#morningjoe']"
0,"['sweet', 'baby', 'birds', 'crack', '~', '~', 'houston', 'foodlovers']"
0,"['sweet', 'yellow', 'bone', 'thang', 'call', 'honey', 'mustard']"
0,"['sweet', 'found', 'box', 'twinkies', 'bought', 'last', 'year', '225.00', 'bet', 'least', 'tripled', 'no-brainer', 'buy']"
0,"['trust', '#seattle', 'give', '#thanksgiving', 'due', 'huge', 'flightless', 'bird', 'dream', 'come', 'true', 'european', 'bird', 'eaters']"
1,"['trust', 'say', '#jesuschrist', 'would', 'killing', '#faggots', 'came', 'back', 'life', ""today's"", 'day', 'age', '#spartacus', '#rome']"
0,"['taco', 'bell', 'super', 'trash', 'sober']"
0,"['taking', 'second', 'mortgage', 'betting', 'yankees', 'winning', 'world', 'cup', 'win', 'lot', 'seemed', 'like', 'no-brainer']"
0,"['taria', 'filterless', 'sis.dari', 'angelic', 'sis.im', 'big', 'bro', 'lol', 'jigg', 'lil', 'bro', '_Ÿ˜©']"
0,"['tattoos', 'expression', 'meaning', 'one', 'mans', 'trash', 'another', 'mans', 'treasure', '_Ÿ’¡', '_Ÿ’°']"
0,"['terrifying', '#leprechaun']"
0,"['text', 'instead', 'playing', 'flappy', 'birds', '#soiknowitsreal']"
0,"['thank', 'charlie', '#ff']"
0,"['thank', 'charlie']"
0,"['thank', 'charlie', 'happy', 'thursday']"
0,"['thank', 'hand', 'candy', 'charlie']"
0,"['thanks', 'coming', 'last', 'night', 'ghetto', 'one', 'else', 'could', 'handled', '#summer2014']"
0,"['thanks', 'charlie']"
0,"['thanks', 'charlie']"
0,"['thanks', 'charlie', 'great', 'evening']"
0,"['thanks', 'cracker', 'tweets', 'today', 'pilchards', 'krackerwheat', 'repeating', 'like', 'typical', 'night', '#bbc', ':-/']"
0,"['ouija', 'movie', 'look', 'like', 'trash']"
0,"['principal', 'shld', 'ashamed', 'look', 'poor', 'colored', 'kids', 'made', 'smart', 'props', '#disgusted', '#morningjoe']"
0,"['crow', 'socks']"
0,"['dude', 'chicago', 'w', 'fuzzy', 'mustache', 'bangs', 'johnny', 'love', ""he's"", 'whack', '#memoriesofidots']"
1,"['dumb', 'black', 'bitch', 'getting', 'cards', 'picture', 'made', 'fucking', 'mad', 'ruined', 'day', '_Ÿ˜¡', '_Ÿ˜¡', '_Ÿ‘_', '_Ÿ”ª', '_Ÿ’£']"
0,"['front', 'flip', 'trash', ""that's"", 'front', 'flip', 'swimming', 'pool', 'land', 'back', 'every', 'time']"
1,"['fucking', 'slutty', 'beaner']"
0,"['long', 'hair', 'cover', 'redneck']"
0,"['mocha', 'colored', 'chick', 'doe', 'think', 'fell', 'love', '_Ÿ˜ç', '_Ÿ˜ç', '_Ÿ˜ç']"
0,"['night', 'cap', 'nonsense', 'birds']"
1,"['pic', 'circulated', 'jihadis', 'call', 'kill', '#saudi', '#isis', '#syria']"
1,"['shade', 'faggot', 'clashes', 'eye', 'color']"
0,"['warm', 'fuzzy', 'feeling', 'able', 'give', 'someone', 'helping', 'hand', 'talking', 'medical', 'problems', 'others', 'really', 'help']"
0,"['solid', 'investment', '15', 'mins', 'cue', 'frank', 'yankees', 'wow']"
1,"['faggot', 'rant', 'night']"
0,"['good', 'times', 'starting', 'mickey', 'mouse', 'club', 'soon']"
0,"['trash', ""i'm"", 'gonna', 'put', 'phone', 'goodnight']"
0,"[""that'd"", 'ghetto', 'little', 'meal']"
0,"[""that's"", 'like', 'saying', ""i've"", 'pinto', 'since', '72', 'rt', 'dude', ""i've"", 'iphone', 'since', 'beginning']"
0,"[""that's"", 'right', ""i'm"", 'making', 'brownies', 'right', '_Ÿ˜_', '_Ÿ˜‹']"
0,"['yanks', 'coming', 'disparagement', 'pride']"
0,"['#yankees', 'need', 'tanaka', 'beltran', 'big', 'name', 'players', '#believe']"
1,"['#midwest', 'us', 'white', 'trash']"
1,"['#south', 'us', 'white', 'trash']"
0,"['#teabagger', '#freemarket', 'really', 'wonders', '#bangladesh', 'last', 'couple', 'days', '#tcot', '#p2', '#teaparty', '#randpaul']"
1,"['elite', 'call', 'conservatives', 'niggers', 'behind', 'closed', 'doors', '#tcot', '#teaparty']"
0,"['playing', 'tonight', 'words', 'friends']"
0,"['african', 'goshawk', 'accipiter', 'tachiro', 'species', 'bird', 'prey', 'accipitridae', 'family', 'fou']"
0,"['bucs', '2', 'great', 'uniforms', 'ruined', 'trash', 'smh']"
0,"['conjuring', 'trash', 'good', 'insidious']"
0,"['devil', 'wears', 'charlie', 'revlon', '#lesserfilms']"
0,"['giants', 'trash']"
0,"['guy', 'got', 'excited', 'saw', 'oreo', 'cookie', 'crusts', 'thought', 'making', 'pie', 'bummed', 'realized', 'cheesecake']"
0,"['john', 'cantlie', 'video', 'issued', 'al', 'furqan', 'media', 'new', 'level', 'jihadi', 'propaganda', 'promises', 'episodes', 'wages', 'ideological', 'warfare']"
0,"['kfan', 'mock', 'draft', 'continues', 'cleveland', 'clock', 'paul', 'allen', 'vikings', '8th', 'pick', 'going', 'def', 'back', 'justin', 'gilbert']"
0,"['met', 'office', 'issued', 'amber', 'warning', 'snow', 'least', 'warning', 'amber', 'snow.posh', 'word', 'yellow']"
0,"['office', 'fuzzy', 'socks', 'favorite', 'blanket', 'literally', 'need', 'life', 'rn']"
0,"['perfect', 'gift', 'jihadi', 'shopping', 'list']"
0,"['perfect', 'gift', 'jihadi', 'shopping', 'list']"
0,"['pirates', 'made', 'playoffs', 'yankees', 'hell', 'frozen']"
0,"['republican', 'lt', 'governor', 'missouri', 'says', ""he's"", 'sorry', 'called', 'law', 'anglo-american', 'law', 'racist', 'pig']"
0,"['rick', 'scott', 'charlie', 'crist', 'ads', 'running', 'nearly', 'non-stop', 'florida', 'past', 'week', 'getting', 'even', 'worse']"
0,"['saints', 'pure', 'trash', 'lol', 'smh']"
1,"['south', 'full', 'white', 'trash', 'midwest', 'full', 'white', 'trash', 'west', 'coast', 'full', 'white', 'trash']"
0,"['walking', 'dead', 'trash', 'people', '_Ÿ˜‚']"
0,"['wayans', 'bros', 'retarded', 'show', 'ever']"
0,"['yankees', 'still', 'suck']"
0,"['beautiful', 'fairy', 'pools', 'near', 'glenbrittle', 'isle', 'skye', 'scotland']"
0,"['bengals', 'trash', 'like', '5', 'weeks', 'seems']"
0,"['bird', 'word', '#esurancesave30']"
0,"['birds', 'bees', '_Ÿê_', '_Ÿêù']"
0,"['birds', 'bugs', '#voguet', 'anat', 'r', 'via', '#vintage', '#jewelry', '#bugout', '#insects', '#birds']"
1,"['blacks', '#california', 'typical', 'niggers']"
0,"['boy', 'shot', 'albino', 'deer']"
0,"['brownies', 'made', 'sin']"
