class,tweet
1,"['hell', 'yeah', ""i'm"", 'pussy', 'cat', 'today', 'forget', 'sexy', 'one']"
1,"['henny', 'cups', 'ice', 'bitch', ""i'm"", 'froze']"
1,"['friends', 'said', 'shallow', 'conceited', 'controlling', 'grabbed', 'wrist', 'said', 'never', 'talk', 'fat', 'jealous', 'bitches']"
1,"['ass', 'mann', 'bro', 'sit', 'shit', 'l', '_Ù÷â', '_Ù÷â', '_Ù÷â', 'walk', 'like', 'wasnt', 'gone', 'grab', 'bitch', 'bye', '‰ÏÎ', '•üè']"
1,"['fuckin', 'jaw', 'unhinged', 'eating', 'bitch', 'whole', 'fuck', 'shit']"
1,"['pussy', 'like', 'heart', 'like', 'fuck']"
1,"['hey', 'im', 'bragging', 'im', 'like', 'best', 'haggling', 'know', 'got', 'cash', 'capitalism', 'ho', '#receatter', '#indiegamepickuplines']"
1,"['hey', 'new', 'followers', 'waving', 'welcome', 'ion', 'talking', 'bout', 'shyt', 'tho', 'retarded', 'ass', 'thoughts', 'pop', 'head']"
1,"['hey', 'shawnda', ""i'm"", 'rich', 'bitch']"
1,"['hi', 'neither', 'dumb', 'bitch', 'im', 'pretty', 'smart', 'one', 'genuinely', 'nice', 'people', ""i've"", 'ever', 'met']"
0,"['hillbilly', 'bone-bo-bone-bo-bone', 'bone']"
1,"['hit', 'bitch', 'reality', 'check', 'bitches', 'love', 'reality', 'checks']"
1,"['hit', 'strip', 'club', 'see', 'bitches', 'went', 'school']"
1,"['hoe', 'w', 'chanel', 'backpack', 'please']"
1,"['hoes', ""ain't"", 'shit', 'comes', 'ah', 'loyal', 'woman']"
1,"['hoes', 'always', 'putting', 'self', 'nigga', 'situation', ""y'all"", 'going', 'satisfied', 'till', 'get', 'ass', 'beat', 'nigga']"
1,"['hoes', 'even', 'stupider']"
1,"['hoes', 'get', 'beat', '2', 'n', 'nigga', 'knw', 'dey', 'ah', 'tell', 'u', 'stay', 'wit', 'ah', 'pistol', 'n', 'always', 'ready', 'squeeze']"
1,"['hoes', 'get', 'mad', 'think', 'forget']"
1,"['hoes', 'iphone']"
1,"['hoes', 'like', 'honest', 'say', 'different']"
1,"['hoes', 'need', 'stay', 'hoes', 'place', 'fr']"
1,"['hoes', 'pick', 'like', 'dandelions', '#pickme']"
1,"['hoes', 'thinkin', '2014', 'turns', 'born', 'virgins']"
1,"['hold', 'bitch', 'im', 'pray', 'imma', 'grab', 'bible']"
1,"['hollywood', 'really', 'want', 'break', 'heart', 'make', 'movie', 'handsome', 'retarded', 'man', 'good', 'flash', 'mean', 'girlfriend']"
1,"['holy', 'fuck', 'yall', 'little', 'bitches', 'like', '50', 'san', 'antonio', 'stfu']"
1,"['holy', 'shit', 'getting', 'dunked', 'cripple', 'unreal']"
1,"['honestly', 'bitch', 'mob']"
1,"['hope', 'bitch', 'prepared', 'aftermath']"
1,"['hot', 'nigga', 'big', 'like', 'bobby', 'bitch', 'nice', 'rt', 'tho']"
0,"['ah', 'yardie', 'reach', 'wyoming', 'live']"
1,"['many', 'fingers', 'bitch', 'gotta', 'break', 'mother', 'fuckers', 'stop', 'taking', 'god', 'damn', 'lighters']"
1,"['many', 'u', 'hoes', 'bad', 'ass', 'little', 'kids', 'dont', 'medication', 'cut', 'school', 'every', 'week']"
0,"['much', 'wanna', 'bet', 'anti-government', 'black', 'helicopter', 'teabagger', 'behind', 'boston', 'marathon', 'explosions', '#p2', '#tcot']"
1,"['insecure', 'hoe', 'tf']"
1,"['settin', 'trends', 'rappin', 'wearing', 'shit', 'everyone', 'else', 'wearin', 'rappin', 'mixtape', 'trash', 'yo']"
1,"['far', 'left', 'looks', 'best', 'ask', 'bitches', 'try', 'hard', 'especially', 'thick']"
1,"['<--', 'bitch']"
1,"['asshats', 'cair', 'called', 'islamophobe', 'would', 'say', 'guilty', 'fuck', 'pass', 'bacon', 'bitch', '_Ù÷ ', '#tcot']"
1,"['cheeks', 'gone', 'cold', 'bitch']"
1,"['arial', 'rose', 'athletic', 'asian', 'babe', 'plays', 'pussy', 'exercising']"
1,"['avery', 'adorable', 'petite', 'red', 'haired', 'teen', 'plays', 'shaved', 'pussy']"
1,"['cassie', 'laine', 'brunette', 'slips', 'lingerie', 'massages', 'wet', 'pussy', 'oil']"
1,"['crystal', 'star', 'leggy', 'playful', 'babe', 'crystal', 'star', 'spreads', 'pussy']"
1,"['evilyn', 'fierce', 'naughty', 'girl', 'next', 'door', 'pummels', 'pussy', 'purple', 'toy']"
1,"['ioana', 'tiny', 'teen', 'ioana', 'fucks', 'tender', 'pussy', 'vibrator']"
1,"['kleopatra', 'ivory', 'skinned', 'nubile', 'kleopatra', 'fingers', 'shaved', 'pussy']"
1,"['lilith', 'lee', 'hot', 'blonde', 'teen', 'fucks', 'tender', 'pussy', 'dildo']"
1,"['lola', 'foxx', 'nubile', 'co-ed', 'shows', 'pink', 'pussy', 'fondles']"
1,"['lola', 'foxx', 'steaming', 'hot', 'nubile', 'lola', 'foxx', 'shoves', 'dildo', 'deep', 'wet', 'pussy']"
0,"['works', 'fancy', 'telephones', 'told', 'clam', 'phone', 'call', 'mr', 'clam', 'texts', 'phones']"
1,"['hungrier', 'ho']"
1,"['hurt', 'ass', 'ah', 'whole', 'nigga', 'hate', 'bitch', 'tf']"
1,"['aint', 'worried', 'nigga', 'takin', 'bitch']"
1,"['one', 'people', 'needs', 'reassurance', 'damn', 'often', ""i'm"", 'ugliest', 'bitch', 'world']"
1,"['fucked', 'hoe', 'nobody']"
1,"['bet', 'yo', 'bitch', 'try', 'n', 'slide', 'let', 'hair']"
1,"['sweetheart', 'honestly', 'bitch', 'specialty']"
1,"['dont', 'shit', 'talk', 'chip', 'talk', 'dese', 'niggaz', 'jus', 'bitch', 'talk', 'dese', 'niggaz', 'jus', 'chik', 'stalk', 'naw', 'aint', 'got', 'chik']"
0,"['dont', 'think', 'women', 'wear', 'flesh', 'tone', 'colored', 'pants', 'lol']"
0,"['get', 'girls', 'point', 'seems', 'colored', 'people', 'died', 'holocaust', '9/11', ""that's"", 'picture', 'holocaust', 'idk']"
1,"['got', '3', '24', 'ounce', 'bitch']"
1,"['got', 'retarded', 'ass', 'friends', 'love', 'em', 'tho', 'make', 'life', 'nicer']"
1,"['got', '300', 'bitches', 'like', ""i'm"", 'sosa', 'hoe', 'jewelery', 'shinin', 'like', 'mop', 'glo']"
1,"['gotta', 'team', 'hoes', 'like', 'pat', 'summit']"
1,"['hate', 'ah', 'dirty', 'house', 'foul', 'living', 'bitches']"
1,"['hate', 'manager', 'much', 'makes', 'wanna', 'throw', 'silverware', 'stupid', 'bitch', 'ass']"
1,"['hate', 'whole', 'slut', 'hoe', 'thot', 'talk', 'lol', 'given', ""i'm"", 'sure', ""people's"", 'personal', 'inboxes', 'late', 'nights', 'look', 'like']"
1,"['taller', 'older', 'bitch']"
1,"['havnt', 'fought', 'bitch', 'ina', 'minute', '. .', 'cant', 'wait']"
1,"['head', 'butted', 'bitch', 'club', 'lmao', 'tried', 'play', 'bitch', 'know', 'head', 'hurts']"
1,"['fell', 'love', 'bitch', 'stupid', 'bootyyy', '_Ù÷©', '_Ù÷©', '_Ù÷©', '_Ù÷Ï', '_Ù÷Ï', '_Ù÷Ï', '_Ù÷ç', '_Ù÷ç', '_Ù÷ç', '_Ù÷÷', '_Ù÷÷']"
1,"['realized', 'talking', 'shit', 'nonstop', 'past', '48', 'hours', 'stop', 'texting', 'bitch']"
1,"['like', 'chillin', 'yo', 'bitch', 'like', 'fuckin']"
1,"['listened', 'dedication', '4', 'three', 'times', 'exactly', 'gon', 'make', 'pussy', 'eater', '#subsciously']"
1,"['love', 'bad', 'bitches', 'thats', 'fucking', 'problem']"
1,"['love', 'airing', 'everyone', 'loved', 'kill', 'la', 'kill', 'like', 'fucking', 'trash', 'everyone', 'loved', 'hates']"
0,"['made', 'sweet', 'spicy', 'drunken', 'noodles', 'handmade', 'handcut', 'ho', 'fun', 'noodles', 'marinated', 'chicken', 'shrimp', 'back', 'hurting']"
1,"['might', 'need', 'get', 'hoes']"
1,"['need', 'one', 'around', 'world', 'twitter', 'bitches', 'cause', 'local', 'facebook', 'hoes', 'aint', 'cuttin', 'lol']"
1,"['need', 'claritin', 'clear', 'bitch']"
1,"['need', 'go', 'mexican', 'flea', 'market', 'grab', 'fake', 'gucci', 'sandals', 'stunt', 'hoes']"
1,"['never', 'knew', 'mother', 'heartless', 'bitch', 'mother', 'would', 'popped', 'foh']"
1,"['pop', 'dontae', 'already', 'got', 'bitch', 'dah', 'big', '30', 'yaknow', '_Ù÷©', '_ÙªÎ', '_ÙÕ¡', '_Ù__']"
1,"['ran', '_Ù÷©', 'rt', 'hoe', 'texted', 'asking', 'borrow', 'roll', 'tissue', 'tomorrow', '_Ù÷Ç', '_Ù÷Ç', '_Ù÷_', '_Ù÷_', '_Ù÷_']"
1,"['really', 'hate', 'hungry', 'bitches', 'put', 'dick', 'friends', 'swear', 'yall', 'get', 'beat', 'fuck', 'ill', 'show', 'friends']"
1,"['really', 'want', 'xbone', 'said', 'would', 'say', 'week', 'ago', 'would', 'call', 'super', 'retard']"
0,"['reblogged', 'mock', 'god', 'bless']"
0,"['saved', 'bird', 'yesterday']"
1,"['seen', 'nigga', 'dressed', 'impress', 'hop', 'da', 'bus', 'n', 'bitch', 'wit', 'phatty', 'get', 'stop', 'say', 'somethin', 'god', 'throwin', 'u', 'da', 'lob']"
1,"['still', 'understand', 'bitches', 'high', 'shool', 'would', 'put', 'false', 'eyelashes', 'every', 'fucking', 'day']"
0,"['think', 'need', 'watch', 'dawn', 'planet', 'apes']"
1,"['think', 'girlfriend', 'get', 'locked', 'shed', 'first', 'one', 'raped', '#pussy']"
1,"['think', 'im', 'addicted', 'naked', 'pictures', 'sittin', 'talkin', 'bout', 'bitches', 'almost']"
0,"['thought', 'garbage', 'men', 'supposed', 'bring', 'trash', 'dump', 'take', 'ha', 'ha', 'ha', 'self', 'depreciation', 'ftw']"
0,"['wanna', 'go', 'ghetto', 'club', 'tonight']"
1,"['want', 'dyke', 'clique']"
1,"['emo', 'ok', 'emosquad', '2k10', 'get', 'level', 'bitch']"
1,"['enjoying', 'nicki', ""minaj's"", 'song', 'anaconda', 'said', 'fuck', 'skinny', 'bitches', 'lol', 'nah', 'bitch', 'fuck']"
1,"['gone', '2', 'days', 'bitch', 'ass', 'miss']"
1,"['lit', 'den', 'bitch', 'last', 'night']"
1,"['never', 'mean', 'broke', 'keep', 'making', 'seem', 'like', 'ass', 'never', 'went', 'party', 'fuck', 'bitches']"
0,"['pulling', '#redskins', 'one']"
0,"[""teacher's"", 'pet', 'elementary', 'school', 'like', 'brought', 'cookies', 'brownies', 'gave', 'hugs', 'im', 'ashamed']"
1,"['wish', 'lesbian', 'deal', 'bitch', 'boys', 'mostly', 'bc', 'girls', 'rlly', 'hot']"
1,"['wonder', 'girls', 'call', 'eachotha', 'bitches', 'cool', 'nigga', 'call', 'dem', 'one', 'mfas', 'body', '#dontgetit']"
1,"['wont', 'get', 'catfished', 'anymore', 'tho', 'bc', 'im', 'longer', 'trying', 'stick', 'myy', 'pp', 'twitter', 'hoes']"
1,"['wouldnt', 'michaelangelo', 'rt', 'yaaasss', 'rt', 'hoes', 'control']"
1,"[""i'd"", 'go', 'jamaica', 'n', 'attend', 'wild', 'dancehall', 'events', 'jus', 'five', 'star', 'frog', 'splash', 'bitch', 'tree', 'n', 'get', '#wshh']"
1,"[""i'd"", 'rather', 'sit', 'alone', 'fuck', 'w', 'iffy', 'bitches']"
1,"[""i'm"", 'also', 'looking', 'hire', 'full', 'time', 'bitches']"
1,"[""i'm"", 'sorry', 'eat', 'seafood', 'solely', 'fact', 'ocean', 'seriously', 'unrespectable', 'pussy']"
1,"[""i'm"", 'sorry', 'called', 'gap-toothed', 'bitch', 'fault', 'gap-toothed']"
1,"[""i'ont"", 'neva', 'chase', 'hoes', 'move', 'slow', 'let', 'em', 'chase']"
0,"['imessage', 'trash']"
0,"['ios', '8', 'autocorrect', 'trash', 'rt', 'phone', 'capitalizing', 'dumbest', 'things']"
1,"['id', 'look', 'real', 'retarded', 'trynna', 'hi', '5', 'ill', 'head']"
1,"['idgaf', 'bout', 'basic', 'bitch']"
1,"['idk', 'planet', 'bitch', 'works', 'planet', 'earth', 'following', 'supervisors', 'instructions', 'mean', 'im', 'resistant']"
1,"['idk', ""y'all"", 'ppl', 'go', 'went', 'ackin', 'like', ""y'all"", 'shocked', '70', 'bodies', 'first', 'class', 'hos', 'knew', 'personally']"
1,"['bitch', 'like', 'somethin', 'wrong', 'wit', 'da', 'bitch']"
1,"['bitch', 'would', 'everrr']"
1,"['girl', 'hoe', 'aint', 'stealing', 'anyones', 'man', 'stfu']"
1,"['ah', 'nigga', 'beefing', 'wit', 'u', 'dey', 'gon', 'try', 'fuck', 'ur', 'bitch', 'kill', 'u', 'slower']"
1,"['anyone', 'reviews', '5', 'game', 'loan', 'player', 'cunt', 'shouldnt', '5', 'game', 'reviews', 'especially', 'start', 'fifa']"
1,"['bitches', 'wanna', 'nigga', 'get', 'couch', 'go', 'fine', 'one', '_ÙÕÅ']"
1,"['dey', 'go', 'linch', 'together', 'gon', 'eat', 'pussy', 'befo', 'come', 'back']"
0,"['die', 'resurrected', 'animal', 'id', 'howler', 'monkey']"
0,"['ice', 'jj', 'fish', 'gets', 'looks', 'really', 'trash']"
1,"['64', 'dont', 'eem', 'try', 'nigga', 'talk', 'trash', 'smash', 'bros', 'shittiest', 'facts']"
1,"['ive', 'ever', 'faggot', 'let', 'know', 'ill', 'change', ':)']"
1,"['someone', 'thinks', 'hoes', 'saying', 'cause', 'either', 'wanna', 'one', 'one']"
1,"['u', 'dolled', 'got', 'voodoo', '4', 'u', 'bitches']"
0,"['u', 'buy', 'box', 'colored', 'goldfish', 'r', 'racist', 'tbh']"
0,"['u', 'eat', 'fried', 'eggs', 'leave', 'yolk', 'entirely', 'yellow', 'ur', 'disgrace', 'also', 'nasty']"
1,"['u', 'get', 'mad', 'ur', 'feelings', 'bout', ""zoe's"", 'vs', 'yanks', 'tweets', 'twitter', ""ain't"", 'u', 'rolling', 'shit', 'tho', '_Ù÷©']"
1,"['u', 'gon', 'wit', 'ur', 'bae', 'even', 'cheat', 'shut', 'fuck', 'take', 'dick', 'pussy', ""ain't"", 'nothing', 'better', 'love']"
1,"['uckin', 'love', 'freebees', 'like', 'pom', ""i'm"", 'duck', 'hm', 'life']"
0,"['ur', 'girl', 'watch', 'snapped', 'front', 'u', 'trying', 'spook', 'u']"
1,"['yo', 'girl', 'doesnt', 'swallow', 'kids', 'bitch', 'basic']"
1,"['fuck', 'bitch', 'cause', 'nigga', ""i'm"", 'shit', ""i'll"", 'salute', 'ya']"
1,"['delete', 'tweets', 'one', 'hour', 'tweet', 'gigantic', 'pussy']"
1,"['lil', 'pussy', 'stomach', 'pouch', 'thingy', 'wear', 'tight', 'clothes', 'shit', 'unattractive', '_Ù÷á']"
1,"['unlocking', 'badges', 'stickers', 'online', 'wear', 'around', 'real', 'life', 'rest', 'us', 'know', 'cunt']"
1,"['way', 'trying', 'make', 'feel', 'bad', 'calling', 'fat', 'bitch', 'whore', 'etc', 'rethink', 'life']"
1,"['trying', 'non-contact', 'hockey', 'dont', 'call', 'anyone', 'else', 'pussy']"
1,"['youre', 'cheering', 'mexico', 'youre', 'little', 'bitch']"
1,"['iggy', 'wanna', 'black', 'bad', 'ur', 'white', 'widow', 'hoe']"
1,"['ik', 'look', 'good', 'dam', 'bitches', 'stop', 'making', 'obv', 'staring', 'loll']"
1,"['ill', 'call', 'bitch', 'short', 'last', 'resort', 'first', 'resort']"
1,"['im', 'dope', 'ass', 'nigga', 'bitches', 'hella', 'sober']"
1,"['im', 'fat', 'bitch']"
1,"['im', 'hoe', 'forgetting', 'umbrella']"
0,"['im', 'genuinely', 'getting', 'mad', ""children's"", 'video', 'game', 'mickey', 'mouse', 'darkness', 'big', 'keys']"
1,"['im', 'gonna', 'hold', 'bitch', 'word']"
1,"['im', 'watching', 'next', 'bitch', 'tried', 'running', 'outside', 'got', 'neck', 'sliced']"
0,"['im', 'wearing', 'sweater', 'ike', '80', 'degrees', 'house']"
1,"['im', 'weeaboo', 'trash']"
1,"['ima', 'beast', 'dese', 'niggas', 'food', 'ima', 'jus', 'eat', 'dat', 'dat', 'pussy', 'bad', 'big', 'poppa', 'gon', 'beat', 'dat']"
1,"['ima', 'boss', 'ass', 'bitch', 'bitch', 'bitch']"
1,"['ima', 'groovy', 'type', 'nigguh']"
1,"['ima', 'knock', 'da', 'pussy', 'like', 'fight', 'night']"
1,"['imagine', 'white', 'people', 'said', 'honkey', 'instead', 'nigga', 'lol']"
1,"['imma', 'hit', 'ground', 'work', 'pussy', 'gone', 'come', 'back', 'everytime']"
1,"['imma', 'tall', 'dread', 'head', 'wit', 'fat', 'face', 'bitch', 'better']"
1,"['fucking', 'mexico', 'bitches']"
1,"['order', 'want', 'real', 'nigga', 'gotta', 'real', 'bitch', '_ÙÕø', '_ÙÔÎ', '_ÙÔè']"
1,"['ion', 'care', ""i'm"", 'wrong', 'bitch', 'blow', 'ur', 'horn', '_ÙÒ¢']"
1,"['ion', 'care', 'niggas', 'date', 'b', 'bitch', 'make', 'happy', 'cool']"
1,"['ion', 'hoes', 'really', 'reason', 'worry', 'cheating', 'anything', 'ill', 'cheat', 'left', 'hand', 'lbr']"
0,"['ion', 'like', 'papoose', 'went', 'lol']"
1,"['ion', 'sell', 'vics', 'mo', 'ion', 'drink', 'lean', 'mo', 'bitch', 'ion', 'even', 'smoke', 'tree', 'mo']"
1,"['ion', 'trust', 'bitches', 'ion', 'trust', 'niggas']"
1,"['everyone', 'gonna', 'complete', 'whiny', 'little', 'baby', 'bitch', 'shit', 'lmao']"
0,"['ghetto', 'grease', 'yo', 'scalp', 'work']"
1,"['money', 'bitches']"
0,"['choking', '_Ù÷_', '_Ù÷_', '_Ùªö', '_Ùªö', '_Ù÷©', '_Ù÷©', 'want', 'pet', 'monkey', '_Ù÷©', '_Ù÷ç']"
1,"['bitch', 'new', 'transformers', 'hot']"
1,"['god', 'given', 'right', 'white', 'bitches']"
1,"['might', 'rain', 'today', 'hmmm', 'want', 'look', 'like', 'pussy', 'carrying', 'umbrella', 'around', 'also', 'want', 'risk', 'perm', 'getting', 'wet']"
1,"['2014', 'bitches', 'need', 'ready', 'fellaz', 'play', 'games', 'let', 'high', 'school', 'tease', 'shit', 'last', 'day', '#swag']"
1,"['friday', 'bitches', '_Ù÷Â']"
0,"['brand', 'new', 'day', 'birds', 'chirpin']"
1,"['amazing', 'hood', 'bitches', 'wear', 'body', 'head']"
0,"['awesome', 'people', 'known', 'years', 'talk', 'trash', 'behind', 'back', 'ask', 'favors', 'later', 'truly', 'awesome']"
1,"['ten', 'mins', 'bitch', 'gave', '2', 'min', 'assignment', 'lmfaooo']"
1,"['everything', 'cut', 'bitch']"
1,"['gotten', 'point', 'literally', 'care', ""i'm"", 'gonna', 'start', 'punching', 'bitches', 'move', 'hallway']"
0,"['weird', 'outside', 'like', 'yellow']"
1,"['5', 'years', 'bitch', 'still', 'thinks', 'im', 'dont', 'think', 'decline']"
0,"['either', 'gun', 'sandwich', 'details', 'looking', 'really', 'fuzzy', 'right', 'trust', 'police', 'department', 'mo']"
1,"['ive', 'went', '50', 'fags', '5', 'days', 'happy', '#sad']"
1,"['jackie', 'peyton', 'fucking', 'bitch', 'omg', 'love', 'though', 'damn', 'thats', 'best', 'shit', 'pulled']"
0,"['jacob', 'u', 'look', 'like', 'monkey', 'dis']"
1,"['jacobs', 'like', 'stfu', 'bitch']"
0,"['janet', ""jackson's"", 'nip', 'slip', '#iconic']"
1,"['jesus', 'christ', 'youre', 'fucking', 'retard', 'believe', 'mercurian', 'retrograde', 'affecting', 'life']"
0,"['jig', 'levitating', 'rt', 'samsung', 'made', 'fun', '#bendgate', 'galaxy', 'note', '4', 'fails']"
0,"['jig', 'levitating', 'lousiville']"
0,"['jm', 'sorry', 'hear', 'rt', ""i'm"", 'going', 'chipotle', 'first', 'time', 'better', 'trash']"
1,"['joooked', 'rt', '4', 'old', 'hoes', 'ponk', 'dyke', 'outchea', 'girl', 'talk', 'lmao']"
1,"['casual', 'ghetto', 'family', 'twerk', 'session']"
0,"['found', '#australian', 'president', '#hoosiers', 'team', '#hoosierstate', '#indiana', '#iu', '#iubb', '#big10', '20-2', 'tonight']"
1,"['got', 'done', 'biking', 'dyke']"
1,"['like', 'girls', ""can't"", 'hoe', 'guys', ""can't"", 'hit', 'girl', 'back', 'double', 'standard', 'forever', 'exist']"
1,"['like', 'made', 'hoes', 'come', 'make', 'yall', 'go', 'away', '_ÙÔê', '‰ÏÎ', '•üè']"
1,"['made', 'tmobile', 'bitch']"
0,"['noticed', 'trash', 'notification', 'page', 'clean']"
0,"['saw', 'words', 'tinker', 'tailor', 'soldier', 'spy', 'muttered', 'aloud']"
1,"['kicking', 'bitch', 'curb', 'bruh']"
1,"['killers', 'pillow', 'talk', 'wit', 'dey', 'bitches']"
0,"['kit', 'kats', 'trash']"
1,"['know', 'like', 'cusss', 'yo', 'bitch', 'likely', 'doesss']"
1,"['kush', 'god', 'bitch']"
1,"['kyle', 'im', 'hungry', 'quit', 'talking', ""let's"", 'go', 'hoe']"
1,"['label', 'hoe']"
0,"['last', 'thought', 'bed', '92', 'mock', 'election', '3rd', 'grade', 'voted', 'perot', 'maybe', 'related', 'really', 'big', 'ears', 'idk']"
1,"['last', 'words', 'bitch', 'nigga', 'lie']"
1,"['late', 'upload', 'bitches']"
1,"['laughing', 'inside', 'thinking', ""that's"", 'yo', 'bitch', 'ass', 'get', 'fuck', 'boy']"
1,"['leaving', 'hope', 'hoes']"
1,"['let', 'hoe', 'ass', 'falcons', 'get', 'steven', 'wackson', '1st', 'rd', 'pick']"
1,"['life', 'ya', 'professor', 'better', 'know', 'bitch', 'gone', 'test', 'ya']"
1,"['life', 'great', 'mad', 'day', 'bitch', ""i'm"", 'bless', 'move', 'ur', 'negativity', 'dat', 'way', '_ÙÔä']"
1,"['like', 'look', 'annoying', 'little', '17/18', 'year', 'old', 'asking', 'ride', 'haha', 'fuck', 'poser', 'bitch', 'ass']"
1,"['like', 'bitch', 'pic', 'flirting', 'nowadays']"
1,"['like', 'bitch', 'wit', 'ass', 'u', ""ain't"", 'shit']"
1,"['like', 'slow', 'death', 'feel', 'shit', 'load', 'nudes', 'fap', 'one', 'bitch', 'fuck']"
1,"['like', 'going', 'sensitive', 'lil', 'bitch', 'talk']"
0,"['like', 'animal', 'crackers', 'legit', 'best', 'snack']"
1,"['lil', 'bitch']"
1,"['lil', 'bitch', 'thats', 'make', 'bond', 'aint', 'got', 'tell', '_ÙÕø', '_ÙÔÎ']"
0,"['lil', 'spook', 'yung', 'lean', 'robb', 'night']"
1,"['lil', 'stupid', 'ass', 'bitch']"
1,"['little', 'stupid', 'ass', 'bitch', ""ain't"", 'fuckin', 'wit', 'chuuu']"
0,"['lmao', 's2g', 'roots', 'yellow', 'white', 'hair', 'makes', 'look', 'dirty', ""i'm"", '_Ù÷á']"
1,"['lmao', ""i'm"", 'weakkk', 'pussy', 'popz', 'severely', 'lmfaooo']"
1,"['lmao', 'rt', 'lmaooo', 'rt', '_Ù÷_', '_Ù÷_', '_Ù÷_', 'rt', ""i'm"", 'hoe', ""i'm"", 'people', 'person']"
1,"['lmao', 'rt', 'tu', 'madre', 'rt', 'nacho', 'doritos', 'trash']"
1,"['lmao', 'rt', ""i'm"", '25', 'years', 'old', ""i'm"", 'tryna', 'fun', ""i'm"", 'hoe']"
1,"['lmao', 'rt', 'nigga', 'ran', 'ponzi', 'scheme', 'hoes']"
1,"['lmao', 'little', 'bitch', 'know', '‰÷_', '•üè', '_Ù÷«']"
1,"['lmao', 'slow', 'new', 'day', 'madonna', 'fans', 'huh', 'collaborating', 'siri', 'haha', 'sounds', 'retarded', 'may', 'oray', 'use', 'sound', 'sample']"
0,"['lmaooo', 'rt', 'girls', 'let', 'guy', 'treat', 'like', 'yellow', 'starburst', 'pink', 'starburst']"
0,"['lmaooo', 'rt', 'everything', 'bet', 'trash', 'rt', 'b-rad', 'rt', 'white', 'mike', 'bet', ""can't"", 'trash']"
1,"['lmaooo', 'rt', 'lol', 'ok', 'pal', 'rt', 'bitch', 'gone', 'tell', 'tuh']"
1,"['lmaooo', 'rt', 'sit', 'ghetto', 'girls', 'seat', 'lunch']"
1,"['lmaooo', 'relax', 'rt', '59-0', 'ya', 'mark', 'bitch', 'ass', 'roll', 'tide', 'fuck', 'state', 'texas']"
1,"['lmaooo', 'rt', 'dude', 'said', 'bitches', 'ny', 'fuck', ""redman's"", 'greatest', 'hits', '_Ù÷_', '_Ù÷_', '_Ù÷_']"
1,"['lmaooo', 'eat', 'goal', 'faggot']"
1,"['lmfao', 'rt', 'back', 'dry', 'get', 'shower', 'hoe']"
1,"['lmfaooo', 'whenever', 'take', 'selfies', 'work', 'always', 'one', 'hatin', 'ass', 'bitch', 'comments', 'talmbout', ""ain't"", 'workin']"
1,"['lmfaooo', ""can't"", 'yo', 'bitch', 'officially', 'crossed', 'line', '_Ù÷_']"
1,"['lmfaooo', 'rt', 'wiz', 'perfect', 'example', 'fame', 'get', 'bitches', 'looks', 'like', 'typical', 'tweaker', 'homeless', 'woman']"
1,"['lock', 'bitch', 'keep', 'heat', 'rt', 'shut', 'front', 'door']"
1,"['lol', 'hoes', ""i've"", 'realize', 'fuckin', 'need']"
0,"['lol', 'tweet', 'zebra']"
1,"['lol', 'rt', 'stupid', 'ass', 'bitch', 'remember', 'michael', 'brown', 'feel', 'old', 'yet']"
1,"['lol', 'rt', 'bae', 'game', 'unknown', 'hoe', 'screaming', 'name', 'loud', 'asfck', '_Ù÷Õ', '_Ù÷â']"
1,"['lol', 'bitches', 'aint', 'shit']"
1,"['lol', 'liked', 'album', 'rt', 'double', 'album', 'trash', 'son', 'smh']"
1,"['lol', 'hate', 'really', 'dont', 'give', 'shit', ""i've"", 'either', 'done', 'nothing', 'bc', 'bitch']"
1,"['lol', 'ok', 'cunt']"
1,"['lol', 'stupid', 'ass', 'bitch', 'fuck', 'w']"
0,"['lol', 'replaced', 'big', 'yellow', 'chicken', 'homer']"
1,"['lol', 'unfaithful', 'hoes']"
1,"['loner', 'stoner', 'tell', 'yo', 'bitch', 'bite', 'da', 'boner']"
1,"['look', 'bitch', 'right', 'right', '#hannn']"
1,"['look', 'bitch', 'feet', 'high', 'fashion', 'cuh']"
1,"['look', 'bitch', 'walking', 'close', 'future', 'husband']"
1,"['looks', 'like', 'highlight', 'night', 'getting', 'lewis', 'quick', 'fag', 'outside', 'work', '#shite']"
1,"['lost', 'couple', 'online', 'matches', 'nhl', '14', 'bitch', 'hit', 'car', 'dad', 'ate', 'pizza', 'one', 'days']"
1,"['love', 'females', 'hate', 'bitches']"
0,"['loves', 'day', 'timers', 'always', 'come', 'coloured', 'maps', 'distance', 'charts', 'makes', 'feel', 'far', 'important', 'actually']"
1,"['lrt', 'im', 'saddened', 'bc', 'tweeting', 'like', 'hoe']"
1,"['lrt', 'turnup', 'lil', 'bitch']"
1,"['maddie', 'karissa', 'ireland', 'cierra', 'gotten', 'close', ""i'd"", 'kill', 'bitch', 'tbh']"
1,"['make', 'ur', 'bitch', 'want', '_Ù__', '_Ù__']"
1,"['making', 'sweet', 'love', 'hand', 'cause', 'cant', 'buy', 'hoe', 'tonight']"
1,"['making', 'shittiest', 'pigs', 'blanket', ""they're"", 'gonna', 'good', ""i'm"", 'tryna', 'impress', 'gordon', ""ramsey's"", 'bitch', 'ass', ""i'm"", 'trying', 'make', 'poop']"
0,"['mall', 'fellow', 'ginzos', 'christmas', 'shopping', '#fuckdimmy', '#vinnysnotmadon', '#billgetsbuns']"
